1.000E-03 1.195E+02 
1.500E-03 1.390E+02 
2.000E-03 1.558E+02 
2.500E-03 1.709E+02 
3.000E-03 1.847E+02 
4.000E-03 2.096E+02 
5.000E-03 2.318E+02 
6.000E-03 2.520E+02 
7.000E-03 2.708E+02 
8.000E-03 2.883E+02 
9.000E-03 3.049E+02 
1.000E-02 3.206E+02 
1.250E-02 3.518E+02 
1.500E-02 3.793E+02 
1.750E-02 4.039E+02 
2.000E-02 4.262E+02 
2.250E-02 4.465E+02 
2.500E-02 4.650E+02 
2.750E-02 4.821E+02 
3.000E-02 4.978E+02 
3.500E-02 5.255E+02 
4.000E-02 5.492E+02 
4.500E-02 5.693E+02 
5.000E-02 5.862E+02 
5.500E-02 6.004E+02 
6.000E-02 6.122E+02 
6.500E-02 6.218E+02 
7.000E-02 6.294E+02 
7.500E-02 6.353E+02 
8.000E-02 6.396E+02 
8.500E-02 6.425E+02 
9.000E-02 6.442E+02 
9.500E-02 6.448E+02 
1.000E-01 6.444E+02 
1.250E-01 6.314E+02 
1.500E-01 6.074E+02 
1.750E-01 5.790E+02 
2.000E-01 5.497E+02 
2.250E-01 5.214E+02 
2.500E-01 4.951E+02 
2.750E-01 4.714E+02 
3.000E-01 4.501E+02 
3.500E-01 4.136E+02 
4.000E-01 3.834E+02 
4.500E-01 3.581E+02 
5.000E-01 3.365E+02 
5.500E-01 3.178E+02 
6.000E-01 3.013E+02 
6.500E-01 2.866E+02 
7.000E-01 2.734E+02 
7.500E-01 2.615E+02 
8.000E-01 2.507E+02 
8.500E-01 2.410E+02 
9.000E-01 2.321E+02 
9.500E-01 2.238E+02 
1.000E+00 2.163E+02 
1.250E+00 1.858E+02 
1.500E+00 1.638E+02 
1.750E+00 1.468E+02 
2.000E+00 1.335E+02 
2.250E+00 1.226E+02 
2.500E+00 1.136E+02 
2.750E+00 1.059E+02 
3.000E+00 9.934E+01 
3.500E+00 8.857E+01 
4.000E+00 8.011E+01 
4.500E+00 7.326E+01 
5.000E+00 6.760E+01 
5.500E+00 6.284E+01 
6.000E+00 5.875E+01 
6.500E+00 5.521E+01 
7.000E+00 5.211E+01 
7.500E+00 4.936E+01 
8.000E+00 4.693E+01 
8.500E+00 4.474E+01 
9.000E+00 4.276E+01 
9.500E+00 4.097E+01 
1.000E+01 3.934E+01 
1.250E+01 3.293E+01 
1.500E+01 2.846E+01 
1.750E+01 2.515E+01 
2.000E+01 2.258E+01 
2.500E+01 1.887E+01 
2.750E+01 1.748E+01 
3.000E+01 1.629E+01 
3.500E+01 1.440E+01 
4.000E+01 1.294E+01 
4.500E+01 1.178E+01 
5.000E+01 1.084E+01 
5.500E+01 1.006E+01 
6.000E+01 9.396E+00 
6.500E+01 8.829E+00 
7.000E+01 8.338E+00 
7.500E+01 7.908E+00 
8.000E+01 7.528E+00 
8.500E+01 7.190E+00 
9.000E+01 6.887E+00 
9.500E+01 6.614E+00 
1.000E+02 6.367E+00 
1.250E+02 5.413E+00 
1.500E+02 4.763E+00 
1.750E+02 4.291E+00 
2.000E+02 3.933E+00 
2.250E+02 3.652E+00 
2.500E+02 3.426E+00 
2.750E+02 3.241E+00 
3.000E+02 3.086E+00 
3.500E+02 2.842E+00 
4.000E+02 2.660E+00 
4.500E+02 2.519E+00 
5.000E+02 2.408E+00 
5.500E+02 2.318E+00 
6.000E+02 2.244E+00 
6.500E+02 2.183E+00 
7.000E+02 2.131E+00 
7.500E+02 2.088E+00 
8.000E+02 2.050E+00 
8.500E+02 2.018E+00 
9.000E+02 1.990E+00 
9.500E+02 1.966E+00 
1.000E+03 1.945E+00 
1.500E+03 1.835E+00 
2.000E+03 1.805E+00 
2.500E+03 1.804E+00 
3.000E+03 1.815E+00 
4.000E+03 1.848E+00 
5.000E+03 1.885E+00 
6.000E+03 1.921E+00 
7.000E+03 1.954E+00 
8.000E+03 1.985E+00 
9.000E+03 2.014E+00 
1.000E+04 2.040E+00 
